"The first phase of the testing will be held in the 28 containments zone only and then, will be continued to rest of the state, Law minister Ratan Lal Nath said. #covid19 #CoronavirusOutbreak #COVID19Pandemic #coronavirus https://t.co/8fRw4QBT5a",134,0,NewsmoveIn,"['covid19', 'CoronavirusOutbreak', 'COVID19Pandemic', 'coronavirus']"
RT @dirgarambe: Berbagai bukti terbaru menunjukkan #COVID19 dpt menular melalui udara (airborne). Meskipun penularan utama ttp melalui drop…,768,1673,todayissonwendy,['COVID19']
"RT @ShashiTharoor: Excellent piece by @ghoshworld on the ending of the ""Gone to Gulf"" syndrome, especially in Kerala, as migrants return, r…",27,140,ShreyasRajan3,[]
RT @lanreolusola: MASK OFF or MASK ON? #covid19 https://t.co/BgCAjHE5lV,6226,11,OLCAcad,['covid19']
RT @EastMojo: #Nagaland: Government rules out community transmission as the person is a primary contact of a frontline worker from Kohima w…,74,5,pandeychandan52,['Nagaland']
"VIDEO: #COVID19/ Rriten sërish shifrat, 68 raste të reja, dy pacientë humbin jetën #News24 https://t.co/wSzsWQd2Gh",354,0,News24AL,"['COVID19', 'News24']"
RT @Tombx7M: You mean like downtown Minneapolis?  #FoxAndFriends #MorningJoe #Trump2020 #KAG2020  #COVID19 #WednesdayThoughts #WednesdayWis…,9204,7,Christinagifts,"['FoxAndFriends', 'MorningJoe', 'Trump2020', 'KAG2020', 'COVID19', 'WednesdayThoughts']"
RT @dw_indonesia: Aksi canthelan yang bertujuan berbagi hasil tani dan kebun secara gratis jadi upaya Ardiati bantu warga terdampak #COVID1…,542,46,apien_k19,[]
"RT @CSIR: The #CSIR, an entity of the @dsigovza – in collaboration with a number of local partners – has completed work on a local ventilat…",32,4,Nosipho_Zed,['CSIR']
RT @UNICEF: Young people around the world are starting to reimagine the world they want to see after #COVID19 - we just have to listen.   #…,172,91,ktmhsqtm,['COVID19']
"#COVID19: #Kuwait announces 762 further cases 2 more deaths take total to 379, recoveries reach 42,108 https://t.co/AgSuUF5iEW https://t.co/AgSuUF5iEW",2973,0,vipulananda,"['COVID19', 'Kuwait']"
How is #COVID19 impacting #solar electricity users in developing countries? And what measures can be most effective to help keep the lights on for off-grid solar customers?   @BBOXX_HQ explores here via @NextBillion: https://t.co/SGMujESCF2,2695,0,UNCDFCleanStart,"['COVID19', 'solar']"
"RT @EastMojo: #CoronavirusUpdates: 1,378 samples were tested on Tuesday out of which 24 returned positive for COVID-19. State tally soars t…",74,2,pandeychandan52,['CoronavirusUpdates']
RT @ultimenotizie: Sui quei sei voli provenienti dal #Bangladesh 1 passeggero su 8 avrebbe il #Covid19. E ora solo a #Roma calcolano più di…,2781,9,NaattuVarthakal,"['Bangladesh', 'Covid19', 'Roma']"
RT @stephendziedzic: PM @ScottMorrisonMP holding a virtual meeting with Japanese PM Shinzo Abe tomorrow. They’ll discuss #COVID19 and coord…,8930,5,ErykBagshaw,['COVID19']
RT @YemieFASH: We just recorded 76 new cases of #COVID19 in Ondo State and our Isolation center is currently shut down because our doctors…,2382,555,panatoolz,['COVID19']
RT @GiveBloodNHS: Have you recovered from #COVID19?   By donating plasma you could help others still fighting the virus. https://t.co/iXugT…,2123,8,homes4haringey,['COVID19']
No cabe duda que tras la aparición del #COVID19 la forma de relacionarnos ha cambiado. La #economía y el #turismo se han resentido y la sensación de inseguridad está latente #RetoCTA #PostCOVID19 de @CTAndalucia #ANDASAN https://t.co/7SCOm0XKUc,749,0,Metrica6,"['COVID19', 'economía', 'turismo', 'RetoCTA', 'PostCOVID19', 'ANDASAN']"
RT @DrEricDing: Ummm... Nearly 1 out of every 100 Florida residents is infected with the coronavirus (WaPost). #COVID19 https://t.co/yHV7jD…,477,98,FCervantesSodi,['COVID19']
RT @airnewsalerts: #AIIMS Delhi starts Tele-Consultation guidance to State doctors on #COVID19 Clinical Management.   Ten hospitals with mo…,1593,3,anil7kishan,"['AIIMS', 'COVID19']"
RT @ultimenotizie: Sui quei sei voli provenienti dal #Bangladesh 1 passeggero su 8 avrebbe il #Covid19. E ora solo a #Roma calcolano più di…,467,9,Ginka20051964,"['Bangladesh', 'Covid19', 'Roma']"
RT @EastMojo: #Meghalaya: Anybody who does not comply with the protocols issued by govt they will be put behind bars: Prestone Tynsong @San…,74,2,pandeychandan52,['Meghalaya']
"RT @juancarlossaid: Preocupante: se han infectado 1254 pacientes en Diálisis, de los cuales 247 han fallecido (Tasa de letalidad: 19,7%, 10…",277,458,patiadrian,[]
RT @elcomerciocom: #URGENTE | OMS reconoce ‘evidencia emergente’ de contagio del #covid19 por aire. Grupo de científicos instó a la entidad…,146,238,clopezc17055,"['URGENTE', 'covid19']"
RT @samkelemaseko: #BREAKING @ANCKZN Spokesperon Ricardo Mthembu is no more. He succumbed to #COVID19 this morning. Mthembu is a former reg…,1341,192,Paso051,"['BREAKING', 'COVID19']"
"RT @marcorubio: #COVID19 spreads when people interact. Eventually, no matter what you close,people are going to interact.  Protect the most…",77,527,EmilyMiers5,['COVID19']
RT @PabloFuente: #COVID19 3 pensamientos que me han acompañado en una noche de calor e insomnio terrible: 1.  Crisis sanitaria descontrolad…,455,124,fjballest,['COVID19']
"RT @republicain75: #BourdinDirect quand on entend le #Bourdin jouir en annonçant le nombre de morts du #COVID19 aux USA, 133000,! il devrai…",1240,37,FlyGoldRock,"['BourdinDirect', 'Bourdin', 'COVID19']"
"RT @nsui: Students' life is more important than exam. In this situation when #Covid19 cases raising day by day, taking examination can be d…",438,155,KvsAshish,['Covid19']
RT @Henryhooddavis: WARNING EXPLICIT LANGUAGE!! FUCK THE CORONA VIRUS! #COVID19 IS NOT THE PROBLEM! #HOODSUPPORTER https://t.co/WZJErQwq1X,2703,2170,realCWOmike,"['COVID19', 'HOODSUPPORTER']"
"With the #pandemic triggering a deep global #recession, talk of a ‘#green recovery’ is in danger of remaining just talk. And yet, #climate change ultimately poses a much greater challenge than #Covid19, writes @markcliffe of @ING_Economics   https://t.co/gI0Zs0466Q",5256,0,OMFIF,"['pandemic', 'recession', 'green', 'climate', 'Covid19']"
RT @mcgrath_simon: Please RT @UKFIET@norrag @baicenews  There is still time to register for @UoNHRLC @UoNSoE webinarEducation in the Time o…,19064,3,AllysonPollock,[]
11 #PimaCounty bars may lose liquor licenses for not complying with #COVID19 regulations   “Why do so many business owners think they are allowed to operate in violation of public interest and health? It’s called a business PRIVILEGE license.” #MB  https://t.co/HgzX9rUwuJ,3128,0,BlogForArizona,"['PimaCounty', 'COVID19', 'MB']"
"RT @ByGlance: In the #Covid19 #economy, you can have a kid or a #job. You can’t have both. Our struggle is not an emotional concern. We are…",1401,1,liubasoncini,"['Covid19', 'economy', 'job']"
"RT @Dr_PhilippaW: Independent SAGE calls for #ZeroCovid elimination strategy. Scotland, N. Ireland &amp; Ireland well on way to eliminating com…",4230,107,fhayesmccoy,['ZeroCovid']
"RT @bbcmundo: Aunque @realDonaldTrump asegura que la pandemia está bajo control en #EstadosUnidos, más de 20 estados han registrado números…",1528,7,LuisCamposLeal,['EstadosUnidos']
"RT @Dr_PhilippaW: Independent SAGE calls for #ZeroCovid elimination strategy. Scotland, N. Ireland &amp; Ireland well on way to eliminating com…",112,107,hall_ofmirrors,['ZeroCovid']
"RT @RepMaxineWaters: Trump said 99% of #COVID19 cases are harmless. Trump is a 99% LIAR! First he called it a hoax, then told people to dri…",265,2982,AnthonyC56,['COVID19']
"RT @NCRIUS: #Iran COVID19 fatalities exceed 66,900 in 342 cities   NCRI President-elect Maryam Rajavi: The rapid rise in the number of Coro…",152,32,massacre_1988,['Iran']
RT @KemenkesRI: Update situasi terkini perkembangan #COVID19 di Indonesia (8/7)   (Sebuah utas)  #BersatuLawanCovid19 #dirumahaja #JagaJara…,183,56,Gepenkhernandez,"['COVID19', 'BersatuLawanCovid19', 'dirumahaja']"
"RT @NST_Online: #NSTworld The #WHO said Tuesday it would study fresh evidence on #airborne transmission of the #coronavirus, after an inter…",99,48,iloveEmKeiGee,"['NSTworld', 'WHO', 'airborne', 'coronavirus']"
RT @dirgarambe: Berbagai bukti terbaru menunjukkan #COVID19 dpt menular melalui udara (airborne). Meskipun penularan utama ttp melalui drop…,822,1676,telahbebas,['COVID19']
"RT @DrGJackBrown: FACT: There are 195 countries on this planet. FACT: The US, wrt GDP, is the wealthiest country on Earth. FACT: The US had…",2295,879,XChiefTrixieX,[]
"On Monday, the San Juan Medical Center also closed its OB and Pediatric wards after 2 workers tested positive for #COVID19. The wards will hopefully open this Saturday, July 11, after thorough disinfection and once all swab results are released, Zamora says. | via @angelmovido",82,0,PatrickValisno,['COVID19']
#Covid19 | JSW Steel cluster in Karnataka breaches 500 mark  (@sharanpoovanna reports)   https://t.co/IHulkib4hh https://t.co/NBXTI2aJBI,1898213,0,livemint,['Covid19']
"RT @RepMaxineWaters: Trump said 99% of #COVID19 cases are harmless. Trump is a 99% LIAR! First he called it a hoax, then told people to dri…",817,2982,RustyJEST,['COVID19']
RT @AbakarManany: Je partage les inquiétudes de @antonioguterres contre le triomphalisme et la naïveté face au #Covid19 : détournements de…,0,1072,EvaPanina3,['Covid19']
If your #talent and #energy are sidelined by #COVID19 it will damage all your #future #opportunities and make it much more difficult to #rebuild it better. #Consult us now and know your #opportunities.  #indianvedicastrology #indianastro #astrology #astrologer #careercounselling https://t.co/eh0RLk35fS,70,0,indianvastro,"['talent', 'energy', 'COVID19', 'future', 'opportunities', 'rebuild', 'Consult', 'opportunities', 'indianvedicastrology', 'indianastro', 'astrology', 'astrologer', 'careercounselling']"
"RT @Mahipalsinh_INC: Students' life is more important than exam. In this situation when #Covid19 cases raising day by day, taking examinati…",574,6,Shubham_rathod_,['Covid19']
RT @EastMojo: #coronavirusUpdates: Dr M Dinesh Singh had played a key role in the procurement of protective gear without issuing supply ord…,74,2,pandeychandan52,['coronavirusUpdates']
RT @UrbanNathalia: Bolsonaro took off his mask while announcing in a press conference that he tested positive for #COVID19,84,134,LaiKH5,['COVID19']
RT @Defensagob: Esta mañana despegaba desde la base aérea de Gando en Gran Canaria un avión T-21 del @EjercitoAire rumbo a Mauritania carga…,137,55,antojoserod,[]
RT @RiodeNojeira: Seremos campeões!  Parque Nacional da Restinga de Jurubatiba em Macaé é a maior área de restinga preservada no PAÍS. Rolo…,144,2,acrilio,[]
"RT @Dr_PhilippaW: Independent SAGE calls for #ZeroCovid elimination strategy. Scotland, N. Ireland &amp; Ireland well on way to eliminating com…",19,107,ghislainehull6,['ZeroCovid']
RT @drjudymelinek: So we just landed in New Zealand. Temperature checks and symptoms screening on landing. Now taken on a bus to a quaranti…,205,370,GranpaCraig,[]
Wondering how effective the #covidsafe app has been of late? Why aren’t the politicians spruiking how many contacts it’s tracking down? #CovidVic #COVID19 #covid19australia #auspol @vanOnselenP,15,0,FryRy1990,"['covidsafe', 'CovidVic', 'COVID19', 'covid19australia', 'auspol']"
RT @ultimenotizie: Sui quei sei voli provenienti dal #Bangladesh 1 passeggero su 8 avrebbe il #Covid19. E ora solo a #Roma calcolano più di…,567,9,iceeke65,"['Bangladesh', 'Covid19', 'Roma']"
"RT @CSIR: The #CSIR, an entity of the @dsigovza – in collaboration with a number of local partners – has completed work on a local ventilat…",92,4,NtombiMathe,['CSIR']
RT @feralayo: #OJO Han pasado 300+ horas desde que el presidente Vizcarra diera ultimátum de 48 horas a clínicas privadas para que apliquen…,280,87,angiss76,['OJO']
"Higher Education, Science and Innovation Minister, Blade Nzimande will shortly give an update on measures put place in terms of the reopening of universities during the #Covid19 pandemic   #COVID19inSA https://t.co/hd7fpWWHI4",349191,0,JacaNews,"['Covid19', 'COVID19inSA']"
"RT @james00000001: To those 3 passengers from the Jetstar flight from Melbourne, who are refusing to be tested for #coronavirus, go f*** yo…",26,12,AndykkHandyandy,['coronavirus']
RT @nabihahd: MY thoughts  Be mindful to others - it is your duty to mankind  The covid edition: https://t.co/1vuwh6LFAQ  #Writer #writing…,9132,3,ilovezacom,"['Writer', 'writing']"
RT @SpokespersonGoK: Today we are in Makueni County to assess the level of preparedness on matters #COVID19 and health.  #KomeshaCorona htt…,4331,2,KenyaFire,"['COVID19', 'KomeshaCorona']"
RT @UNDP: #COVID19 presents both an enormous challenge &amp; tremendous opportunities for reaching the #2030Agenda.   With the #SDGs as our roa…,600,147,cengizuzun15,"['COVID19', '2030Agenda', 'SDGs']"
"RT @EastMojo: #Meghalaya: Reception was held at the residence of the bride's mother on July 2, after the wedding was held at Greenwood Reso…",74,2,pandeychandan52,['Meghalaya']
My goal is a world free of #COVID19.,69,0,JoelWHarper,['COVID19']
"RT @AngusMacNeilSNP: So the New South Wales - Victoria border in Australia, has been closed, or more correctly controlled with checkpoints,…",1860,28,Fugazi140,[]
Shielding patients no longer advised to shield from 01/08/2020. What’s everyone’s thoughts? #SocialDistancing #shielding #covid19 #covid  https://t.co/4REhgQns0N,53,0,EllieFranklinHC,"['SocialDistancing', 'shielding', 'covid19', 'covid']"
"RT @polriKr: ""Il faut se préparer à une reprise de l'épidémie (de #Covid19), voire à une deuxième vague"", qui est possible ""cet automne ou…",22964,3,maligorne,['Covid19']
RT @KawalCOVID19: Indonesia mengumumkan 1.853 kasus baru #COVID19 tgl 8 Juli 2020.  Total: 68.079 Kasus aktif: 33.135 (+1.003) Sembuh: 31.5…,215,40,ciciierza,['COVID19']
"RT @NIESRorg: Further to our latest publication out today, here some interesting research we did that you can read to get fully prepared fo…",371,2,philgood247,[]
"In #Glasgow? Join us on Zoom on 14 July, 2-4pm, to discuss &amp; share experiences of the impact of #Covid19 on BAME &amp; migrant communities. #migrantvoices   Full info here: https://t.co/DCAsLgcfKS https://t.co/6eZbFtBvyS",30242,0,MigrantVoiceUK,"['Glasgow', 'Covid19', 'migrantvoices']"
RT @YemieFASH: We just recorded 76 new cases of #COVID19 in Ondo State and our Isolation center is currently shut down because our doctors…,128,555,VincentAhonsi,['COVID19']
RT @DaveTaylorNews: JUST IN: The ABC has obtained an email claiming Jetstar breached NSW coronavirus laws by letting all passengers on a fl…,57,318,bellabeachbabe,[]
"RT @smitaprakash: If Gandhi can, you can. #mask #COVID19 #Haryana #India https://t.co/4b067qGgdD",65,88,AnkitSudan15,"['mask', 'COVID19', 'Haryana', 'India']"
"RT @Beccabluesky: Can we  PLEASE  start paying attention to the disruption of food growing/processing/distribution, and the *people* whose…",5216,2,awahihte,[]
Let us take care of you! WhatsApp us at +91-915-201-7765 or visit us on our website https://t.co/euBCcVwgVC  #Ripsey #ZabardastHealth #Corona #Covid #covid19 #coronavirus #Lockdown #Doctors #Medicine #Nurses #Health #Healthcare #doctor #Nutrition #HealthCareWorkers #Safety https://t.co/fCsQRxID12,29,0,Ripsey_,"['Ripsey', 'ZabardastHealth', 'Corona', 'Covid', 'covid19', 'coronavirus', 'Lockdown', 'Doctors', 'Medicine', 'Nurses', 'Health', 'Healthcare', 'doctor', 'Nutrition', 'HealthCareWorkers', 'Safety']"
RT @yaxynn: Bubonic is curable. There are cases reported throughout the year in parts of Africa &amp; America with relatively low death rates.…,854,1,isse_saeed,[]
"Survey deadline: #COVID19 Knowledge, Attitude, Practices &amp; Perception #KAPP survey  Survey closes today but there's still time for you to give us feedback on what COVID-19 means to you &amp; how best you are carrying out the various prevention measures. #KOT   https://t.co/PHbQjAUeMt https://t.co/aZpbunAsyE",4302,0,Afidep,"['COVID19', 'KAPP', 'KOT']"
"Japan’s sustainable future: Born in Tokyo, raised globally - https://t.co/1rSdQWaXNY #Agenparl #Coronavirus #Covid19 #Covidagenparl #Iorestoacasa",6050,0,Agenparl,"['Agenparl', 'Coronavirus', 'Covid19', 'Covidagenparl', 'Iorestoacasa']"
"RT @morethanmySLE: ""Dr."" Karen mocking the man documenting her atrocious behavior at a Florida Costco pleading with her to #WearAMask   #CO…",185,843,victoriaO1234,['WearAMask']
"RT @justofly: Le virus #COVID19 Europe n’est pas le même que celui de la Chine! Il a muté ,beaucoup plus dangereux! Selon Pr. Gilbert Deray…",561,1,evarev1,['COVID19']
RT @MOFA_Taiwan: Many thanks to @DrGiammattei for the message of friendship &amp; gratitude. #Taiwan is proud to share its #Coronavirus-combati…,293,74,TchajC,"['Taiwan', 'Coronavirus']"
RT @ChangeOrg_India: Join us for a #TweetChat on cancellation of university exams on 9 July at 5pm.   We will be discussing how the #COVID1…,43,82,kumarsa11,['TweetChat']
RT @EastMojo: #CoronavirusUpdates: The unseen challenges posed by COVID-19 saw farmers from Ukhrul district come up with innovative solutio…,74,1,pandeychandan52,['CoronavirusUpdates']
An alternative to #TikTok by #Facebook  .... #Reels in #India now  !  Turning challenges into opportunities in #Covid19 times ! https://t.co/iBnQJ0EEdh,111,0,Tweet2PBee,"['TikTok', 'Facebook', 'Reels', 'India', 'Covid19']"
RT @LagoonHospitals: Your health is our goal. Book your teleconsultation today...Call  070 2689 2368 or 080 8209 4409 or email: livemorelif…,1071,1,LagoonHospitals,[]
RT @ReseauHetGHT: #COVID19 : le recueil d'expériences de L' @ARS_NAquit  https://t.co/KaqHUPgx3c https://t.co/46sPDLrJdD,18018,1,RESEAUCHU,['COVID19']
RT @BakhtawarBZ: #Pakistan government thinks it can HIDE #Covid19 cases by significantly reducing tests. We have not even tested 1% of our…,1042,126,Eng_Ahsan_K,"['Pakistan', 'Covid19']"
RT @Black2thBone: If I can do it SO CAN YOU.  #MaskUPAmerica  #Covid19 is real! https://t.co/omlJ0fLrQU,4089,324,beachtimeagain,"['MaskUPAmerica', 'Covid19']"
Last week @Arras_JT was invited to speak on @pmoflashmob weekly virtual networking session PMO WFH. You can view his 10 minute presentation: Recruitment Realities in a Covid-19 World below. #ukrecruitment #covid19 #recession  https://t.co/VcJTZ39SPL,1490,0,ArrasPeople,"['ukrecruitment', 'covid19', 'recession']"
RT @DaaruBaazMehta: IMPORTANT  Delhi Govt to provide Pulse Oximeters for every individual who is in Home Isolation for #Covid19  If anyone…,2329,28,myvivek1989,['Covid19']
Interesting new e-book The COVID-19 Survival Guide from professor Fons Trompenaars about how to deal with #COVID19 dilemmas.  https://t.co/AIG2ESGbSs,1374,0,AlexanderCrepin,['COVID19']
"RT @DaniOliver: Hey, so, I got #Covid19 in March. I’ve been sick for over 3 months w/ severe respiratory, cardiovascular &amp; neurological sym…",446,111250,alessiadelvasto,['Covid19']
RT @Cyouthcic: Young people must have a voice in building back a better Britain.  @BorisJohnson following a report by @mylifemysay &amp; @Opini…,362,3,sophiecyouthcic,[]
"RT @DCPSouthDelhi: #CoronaWarrior Constables Soham and Jai Narayan of Team South,who had joined duty after recovering from #COVID19 , arres…",32,9,stayunited21,"['CoronaWarrior', 'COVID19']"
RT @ChangeOrg_India: Join us for a #TweetChat on cancellation of university exams on 9 July at 5pm.   We will be discussing how the #COVID1…,24,82,RAHULG_2001,['TweetChat']
"RT @KELINKenya: ""It's key to build public trust in Kenya. Countries that flattened the curve succeeded as citizens trust State's guidance.…",2655,9,elogkenya,[]
RT @andreasharsono: Compelling Muslim women to wear a niqab to work is discriminatory. Male civil servants and non-Muslim women face no suc…,1548,11,gombang,[]
"RT @RepMaxineWaters: Trump said 99% of #COVID19 cases are harmless. Trump is a 99% LIAR! First he called it a hoax, then told people to dri…",501,2984,MagicMan247,['COVID19']
Telangana government trying to control corona virus in a whole new way.  #Telangana #COVID19 #coronavirus https://t.co/suCLtFnvhV,32,0,oye____varun,"['Telangana', 'COVID19', 'coronavirus']"
RT @UNESCO: The struggle against the disinformation &amp; rumours surrounding the #coronavirus has no age!  Take time to teach your kids how to…,483,67,CampusCiip,['coronavirus']
RT @DhanrajNathwani: It is worrisome that @WHO has acknowledged the emerging new evidence which suggests #COVID19 might be air-borne diseas…,1566,2,RutamV,['COVID19']
RT @SusanMichie: Anyone interested in govt handling of #COVID19 by 4 nations of UK &amp; Ireland; and how to achieve strategy of Zero Covid-19…,1918,61,julian47hill,['COVID19']
"Students' life is more important than exam. In this situation when #Covid19 cases raising day by day, taking examination can be dangerous for all the students. If the future is to be saved, Govt will have to promote all students without exams. #sayNoToUGCguidlines",12,0,Rohith40530628,"['Covid19', 'sayNoToUGCguidlines']"
"RT @Dr_PhilippaW: Independent SAGE calls for #ZeroCovid elimination strategy. Scotland, N. Ireland &amp; Ireland well on way to eliminating com…",338,107,TeekYoung2018,['ZeroCovid']
"RT @bbcmundo: Aunque @realDonaldTrump asegura que la pandemia está bajo control en #EstadosUnidos, más de 20 estados han registrado números…",96,7,MedicOro,['EstadosUnidos']
"RT @RepMaxineWaters: Trump said 99% of #COVID19 cases are harmless. Trump is a 99% LIAR! First he called it a hoax, then told people to dri…",1634,2984,VioFeimer,['COVID19']
"RT @bueller_tom: So we are a federation of states, each with their own own individual responsibilities  unless a Labor state fucks up, then…",8,50,mordo_rigs101,[]
"RT @mikihoyos: Un contagio #COVID19 necesita de mas de 7 días para confirmarse. @FeijooGalicia confina ""LA MARIÑA"" solo 5 días y pone en ri…",704,94,vickydevigo,['COVID19']
"RT @RepMaxineWaters: Trump said 99% of #COVID19 cases are harmless. Trump is a 99% LIAR! First he called it a hoax, then told people to dri…",2153,2984,steven94117,['COVID19']
"RT @gloriagarciaal5: El presidente brasileño de extrema derecha Jair Bolsonaro, quien calificó la crisis de coronavirus como una ""fantasía""…",4869,0,AuribelD,[]
"RT @Dr_PhilippaW: Independent SAGE calls for #ZeroCovid elimination strategy. Scotland, N. Ireland &amp; Ireland well on way to eliminating com…",18,107,lduckers57,['ZeroCovid']
"RT @DaaruBaazMehta: JUST IN  Delhi Govt has provides Pulse Oximeters to 17,500 people till today  @ArvindKejriwal Govt is providing Oximete…",1722,34,tarungarg87,[]
#COVID19 : le recueil d'expériences de L' @ARS_NAquit  https://t.co/KaqHUPgx3c https://t.co/46sPDLrJdD,3714,1,ReseauHetGHT,['COVID19']
"RT @RepMaxineWaters: Trump said 99% of #COVID19 cases are harmless. Trump is a 99% LIAR! First he called it a hoax, then told people to dri…",269,2984,ChapwomanCZ,['COVID19']
SARS-CoV-2. WHO vandaag: verspreiding via aerosol kan niet worden uitgesloten. Well duh. https://t.co/IsDgJhaA1S #coronavirus #covid19 https://t.co/ZL6I04E86C,3676,1,Edelhart,"['coronavirus', 'covid19']"
"RT @smitaprakash: If Gandhi can, you can. #mask #COVID19 #Haryana #India https://t.co/4b067qGgdD",1734,88,ashokramsingh,"['mask', 'COVID19', 'Haryana', 'India']"
RT @DrEricDing: Microdroplets are concerning when you watch this video under special light. All the more reason for masks. #COVID19 https:/…,305,2853,WatchtowerNorth,['COVID19']
"RT @MechantsGarcons: Vittorio Sgarbi (député italien):  ""Il n'y a pas eu 25,000 morts du coronavirus en Italie. 96.3% sont morts de d'autre…",2181,717,NicoleBassi5,[]
RT @KirkChris: My Dad died of #COVID19 three months ago. His Care Home was ahead of Government guidance at every stage. They sourced their…,2036,263,jettisonbaggage,['COVID19']
RT @morinaluan: Nuk kemi nevojë për teste të PISA-s. Na mjaftojnë komentet në statuset e IKSHPK-së. #COVID19,220,4,ensara_haliti,['COVID19']
RT @EastMojo: #CoronavirusUpdates: Samples will be collected through antigen detection kits from containment zones and within one hour the…,74,3,pandeychandan52,['CoronavirusUpdates']
"RT @nsui: Students' life is more important than exam. In this situation when #Covid19 cases raising day by day, taking examination can be d…",3,156,SaiKira28329414,['Covid19']
"RT @Ivie_news: El bajo dinamismo empresarial en España dificultará la recuperación del empleo perdido por la crisis del #COVID19, nuevo inf…",82,3,EvaBenages,['COVID19']
RT @KemenkesRI: Update situasi terkini perkembangan #COVID19 di Indonesia (8/7)   (Sebuah utas)  #BersatuLawanCovid19 #dirumahaja #JagaJara…,479,56,nazavafilter,"['COVID19', 'BersatuLawanCovid19', 'dirumahaja']"
RT @KawalCOVID19: Indonesia mengumumkan 1.853 kasus baru #COVID19 tgl 8 Juli 2020.  Total: 68.079 Kasus aktif: 33.135 (+1.003) Sembuh: 31.5…,88,40,kittycatsu,['COVID19']
"RT @WIONews: .@WHO admits #COVID19 may be airborne but didn't confirm it, said ""can't rule out airborne transmission"" in an official statem…",2672,16,Ananya_Ind,['COVID19']
"RT @ecornell_online: Join us live for ""#HospitalityMarketing: Adjusting Your Approach and Messaging in the Face of #COVID19,"" 7/8 at 9am ET…",4230,2,Journal_Palaces,"['HospitalityMarketing', 'COVID19']"
RT @andreasharsono: Compelling Muslim women to wear a niqab to work is discriminatory. Male civil servants and non-Muslim women face no suc…,202,11,thesinisme,[]
RT @PabloFuente: #COVID19 3 pensamientos que me han acompañado en una noche de calor e insomnio terrible: 1.  Crisis sanitaria descontrolad…,56,124,PablvsF,['COVID19']
"RT @nsui: Students' life is more important than exam. In this situation when #Covid19 cases raising day by day, taking examination can be d…",56,156,Yash05084415,['Covid19']
"RT @lindareynoldswa: While #COVID19 means we can’t meet in person right now, I was pleased I could still catch up virtually with the U.S. S…",2266,49,akkiy_0926,['COVID19']
RT @genotipia: El CSIC logra un test de anticuerpos frente a COVID-19 con más del 98% de fiabilidad #ACTUALIDAD #Coronavirus #COVID19 #CSIC…,328,1,Marban_Libros,"['ACTUALIDAD', 'Coronavirus', 'COVID19', 'CSIC']"
"RT @nsui: Students' life is more important than exam. In this situation when #Covid19 cases raising day by day, taking examination can be d…",2,156,AbhishekBhardh1,['Covid19']
"RT @morethanmySLE: ""Dr."" Karen mocking the man documenting her atrocious behavior at a Florida Costco pleading with her to #WearAMask   #CO…",9986,844,erniefay,['WearAMask']
"RT @SEACoronavirus: Peter Tsai, the man behind N95 masks, retired two years ago, but when the #COVID19 pandemic hit he is back to work and…",158,40,Schumacher_The,['COVID19']
"RT @ausgov: We’re with you, Victoria.   #coronavirusaustralia #covid19 https://t.co/MsEPt78Qkg",659,12,babarjamil,"['coronavirusaustralia', 'covid19']"
"RT @HFWOdisha: In a high level meeting, held through video conference, Hon'ble CM Shri @Naveen_Odisha reviewed #COVID19 management in the S…",18,16,debashisha13,['COVID19']
"RT @nsui: Students' life is more important than exam. In this situation when #Covid19 cases raising day by day, taking examination can be d…",116,156,LokeshSingh0013,['Covid19']
"RT @lindareynoldswa: While #COVID19 means we can’t meet in person right now, I was pleased I could still catch up virtually with the U.S. S…",848,49,13Yes70,['COVID19']
RT @dirgarambe: Berbagai bukti terbaru menunjukkan #COVID19 dpt menular melalui udara (airborne). Meskipun penularan utama ttp melalui drop…,47,1676,Mmmadaaa,['COVID19']
RT @KKMPutrajaya: Ikuti sidang media KKM bagi perkembangan terkini #COVID19 di Malaysia pada jam 5.30pm ini.   Ada pengumuman istimewa mena…,33,473,pusak3010,['COVID19']
RT @RayNolan: Worth advocating #Covid19 app install to friends and colleagues today.  * Those who are less tech savvy might do with a hand…,2173,77,MaryMc_31,['Covid19']
#Teacher #teachers #ReopeningSchools #COVID19 #coronavirus #StayHome #stayathome #StayTheFHome https://t.co/5iRkYv9P9D,224,0,MomsterBetty,"['Teacher', 'teachers', 'ReopeningSchools', 'COVID19', 'coronavirus', 'StayHome', 'stayathome', 'StayTheFHome']"
RT @RTUKnews: 1/6 would REFUSE a #Covid19 vaccination...so says a new survey   RT UK's @ShadiaED explores why some don't see a vaccine as t…,281,4,aiqbalz,['Covid19']
RT @PreislerKa: Hey #coronatagebuch  am 8.3.20 infizierte mich mit #COVID19 . Unbemerkt. Ich sah &amp; fühlte das #coronavirus zunächst nicht.…,240,50,dornblut_lorenz,"['coronatagebuch', 'COVID19', 'coronavirus']"
RT @BakhtawarBZ: #Pakistan government thinks it can HIDE #Covid19 cases by significantly reducing tests. We have not even tested 1% of our…,1254,126,TeamAgha,"['Pakistan', 'Covid19']"
RT @dirgarambe: Berbagai bukti terbaru menunjukkan #COVID19 dpt menular melalui udara (airborne). Meskipun penularan utama ttp melalui drop…,82,1676,Nurkamariyah2,['COVID19']
"RT @GlobalGoalsUN: BREAKING: @UN report finds #COVID19 is reversing decades of progress on poverty, healthcare and education   The effects…",723,472,WarwickGSD,['COVID19']
